normal,uniform,poisson
3.8913283,2.7326114,9.0
5.823358,1.5311687,4.0
-2.251389,2.5860598,8.0
-0.5063615,1.1687517,3.0
2.8485234,1.3468845,4.0
1.6913917,2.1807063,6.0
1.0894862,2.0215967,6.0
4.2518063,1.055855,2.0
3.2083015,2.1590345,6.0
2.0906394,2.205738,6.0
-3.1104774,2.8241405,9.0
6.5635867,1.5009205,4.0
4.374836,2.0594716,6.0
6.3256626,2.0013323,6.0
0.57242775,1.9023125,6.0
4.690579,1.5285864,4.0
0.66636515,2.8338552,10.0
1.4900967,1.8649465,5.0
-0.7740314,2.439256,7.0
0.43343794,1.7190783,5.0
3.8151872,1.8034726,5.0
2.9666271,2.9229417,11.0
4.101976,1.5076241,4.0
3.6318896,2.367146,7.0
-0.5323334,2.7742164,9.0
-1.07299,1.6938143,5.0
-1.8836541,2.0869162,6.0
3.6647184,1.4964658,4.0
5.684229,1.2316507,3.0
-0.16794491,1.4756476,4.0
0.34903276,2.9206538,11.0
0.9497658,1.4170156,4.0
8.439356,2.719674,9.0
0.93164897,2.7452817,9.0
1.544054,2.6509027,8.0
5.4439464,1.5129153,4.0
2.1216047,2.3402753,7.0
-4.235278,1.7567021,5.0
-1.3905089,1.667639,5.0
2.1432302,1.9482378,6.0
0.033581972,2.311883,7.0
-1.3407142,1.5261468,4.0
2.117492,2.1104562,6.0
3.5826502,1.9782885,6.0
2.8919666,1.5238087,4.0
-4.7676,2.3914332,7.0
-1.1957426,1.46012,4.0
3.336303,1.553853,4.0
0.3274908,2.0242848,6.0
0.8901961,2.333002,7.0
1.0700564,2.157463,6.0
-1.4826484,1.9059142,6.0
-0.6150389,2.3795948,7.0
5.3278623,2.2441823,7.0
3.47922,2.687127,8.0
0.2780149,1.7983375,5.0
2.0232325,2.8417969,10.0
-4.9703474,2.3381727,7.0
2.2601461,2.5636446,8.0
-0.6904273,1.1360252,3.0
0.61523545,2.2625446,7.0
5.768883,2.879243,10.0
2.8052866,2.6573687,8.0
0.34238088,2.6160398,8.0
0.447958,1.6904976,5.0
4.1079307,1.4256538,4.0
0.17116046,1.297743,3.0
5.64584,1.109196,2.0
0.22244096,2.5898268,8.0
5.8982353,1.7717962,5.0
-1.4216497,1.591418,5.0
-1.471571,1.45962,4.0
-0.44618988,2.6173153,8.0
-3.2196999,2.7770479,9.0
-2.0885005,2.3927095,7.0
4.8376765,2.3897805,7.0
-2.5287724,2.8955517,10.0
5.6836915,2.2688498,7.0
1.2193129,2.3639014,7.0
1.4601811,1.1984855,3.0
2.9179394,1.7197158,5.0
7.327037,2.2075021,6.0
1.2145566,1.5628921,4.0
1.821602,2.9393497,11.0
0.25124097,2.6354613,8.0
-1.28197,2.3001757,7.0
8.774068,1.9956851,6.0
-2.613339,2.7672296,9.0
1.7424967,1.8253891,5.0
3.6534157,2.2516465,7.0
3.438737,1.5712225,5.0
7.1591425,1.1401284,3.0
1.0771303,2.7416162,9.0
-3.7809844,1.839246,5.0
6.913519,2.8960633,10.0
1.1818948,2.5640686,8.0
1.8546275,2.9219375,11.0
-1.7102928,2.999531,16.0
6.5674343,1.3464042,4.0
1.036822,1.5684335,4.0
1.0885401,2.927082,11.0
-2.9705706,1.1141722,2.0
-1.0664372,1.8549454,5.0
0.34490108,2.599279,8.0
-0.29351854,2.3365626,7.0
6.391183,1.6825624,5.0
0.2090466,2.8500993,10.0
5.266163,1.5181112,4.0
1.0501246,2.7406185,9.0
-0.3829589,1.5686417,4.0
2.755094,2.7850435,9.0
2.9997077,1.393636,4.0
3.3752105,2.6657534,8.0
0.73812354,1.0094429,1.0
0.5969757,1.6941167,5.0
2.2836874,2.2739744,7.0
4.351532,2.3713658,7.0
2.0746243,1.5728555,5.0
-0.07598019,1.2140598,3.0
-1.1046662,1.6268498,5.0
2.562954,1.4549737,4.0
4.735794,2.2521071,7.0
-3.4103818,1.5075991,4.0
1.1509237,1.1352404,3.0
2.0074077,1.2035328,3.0
2.1199532,2.8844657,10.0
4.611229,2.5268745,8.0
10.405807,2.5360038,8.0
-1.4031296,2.6283488,8.0
2.414475,1.0816593,2.0
0.6703708,2.0542107,6.0
1.5543911,2.1889682,6.0
2.6574,2.1210837,6.0
0.095801115,1.8595139,5.0
-8.387375,1.9577329,6.0
-3.4698515,1.0639923,2.0
1.4291022,1.6683545,5.0
4.4294367,2.1543117,6.0
-2.0523653,1.099325,2.0
2.8056116,1.8334959,5.0
5.566157,1.562427,4.0
1.9699426,1.4133667,4.0
4.349105,2.3324327,7.0
2.892381,1.7579567,5.0
-0.36320043,2.545503,8.0
0.060951352,2.4473205,7.0
6.154807,2.0272112,6.0
-2.1588874,1.0518787,2.0
3.6233306,1.3251009,4.0
1.3351511,1.7316549,5.0
4.866571,1.5605129,4.0
-0.25846982,1.4177253,4.0
2.422113,2.3980308,7.0
5.2142925,1.3449252,4.0
3.6502874,1.2082236,3.0
9.222416,2.435326,7.0
-1.656434,2.1204627,6.0
3.4091966,1.7312107,5.0
2.8359141,1.8774389,5.0
1.9516187,2.4942484,8.0
0.612185,1.9615878,6.0
2.4197364,1.474285,4.0
1.4174743,1.1159868,2.0
-3.8639536,1.9566393,6.0
-3.1334848,2.8783755,10.0
1.0348561,1.2710047,3.0
4.5530415,2.836792,10.0
6.0216694,1.2380369,3.0
8.65917,1.7489221,5.0
6.8325553,2.2914164,7.0
1.0647621,1.1945854,3.0
-1.6064777,1.4936488,4.0
2.956821,1.8018954,5.0
4.679901,2.1130836,6.0
0.9388442,2.0524564,6.0
2.075706,2.5976005,8.0
1.6402124,1.9795699,6.0
3.2330198,2.417131,7.0
0.8255553,2.47575,7.0
1.431376,2.1026518,6.0
2.0041375,1.1719596,3.0
0.4371065,1.6335078,5.0
6.5392256,1.6908063,5.0
3.862751,1.8678834,5.0
-0.7425368,2.2595415,7.0
3.0264103,2.722972,9.0
7.558249,1.946045,6.0
2.3111212,2.04185,6.0
0.023109674,1.9020739,6.0
1.024247,1.2832893,3.0
-0.4749198,2.7128935,9.0
3.75683,1.0887041,2.0
-0.16193128,1.0110093,1.0
-0.75700593,2.167154,6.0
3.746243,2.6640568,8.0
-2.280713,1.5447869,4.0
2.65339,1.8429995,5.0
3.7840917,1.7993281,5.0
2.6923096,2.8666348,10.0
2.7569656,2.1931906,6.0
1.3341806,2.6519957,8.0
-0.46195507,2.380498,7.0
1.4979317,1.6275803,5.0
4.9673963,2.3437853,7.0
3.1596196,1.8374413,5.0
-3.3155842,1.1653509,3.0
8.461812,2.4290009,7.0
7.4871798,2.906219,10.0
-4.677054,2.5260596,8.0
5.1918373,1.00237,0.0
0.54671884,1.3908072,4.0
4.991973,1.943384,6.0
3.431455,1.524735,4.0
3.3179936,1.3228478,4.0
2.8794832,1.6982014,5.0
0.19649804,1.3928517,4.0
-2.9934888,1.5819856,5.0
2.1096427,1.7666187,5.0
0.25100064,1.431513,4.0
2.354537,2.6437774,8.0
1.9835398,2.8955343,10.0
-1.0974007,1.6320102,5.0
-4.383776,2.2358747,7.0
7.758942,1.6567736,5.0
-2.7879744,2.803469,9.0
2.8217418,1.3375126,4.0
2.594174,1.2682447,3.0
4.241618,1.3142512,4.0
-0.044478416,1.5964992,5.0
0.28100777,1.082668,2.0
-1.0320685,1.859273,5.0
5.6735373,1.6887302,5.0
4.391641,1.3888056,4.0
4.4834003,2.8956776,10.0
3.1846392,1.3275086,4.0
-0.53526616,1.9166198,6.0
4.1120534,1.9849831,6.0
-0.0790143,1.2552274,3.0
3.8555055,1.3834529,4.0
5.0643044,2.364965,7.0
2.6224992,2.6805782,8.0
0.87489617,2.4740343,7.0
0.25579524,1.560957,4.0
6.4604087,2.778665,9.0
2.8427806,1.9337198,6.0
1.915313,2.0316086,6.0
0.824841,1.1134603,2.0
1.6802676,1.0956573,2.0
-3.3932447,1.8453438,5.0
0.40149736,2.0437365,6.0
3.6660385,1.8125763,5.0
1.2901675,2.617573,8.0
2.1623511,1.3855119,4.0
0.9817605,2.056182,6.0
1.0468433,1.086519,2.0
5.8954535,2.223359,7.0
-0.32844448,1.3033223,4.0
2.0934825,1.3501067,4.0
1.898771,1.9358749,6.0
-1.3594656,1.3133714,4.0
-1.2895863,2.6579175,8.0
3.463103,1.9467077,6.0
0.31740546,1.064218,2.0
0.7088804,2.1714334,6.0
-2.2309551,1.9080825,6.0
1.6061239,2.498576,8.0
1.0623882,1.6610694,5.0
-2.1769705,1.4323673,4.0
0.75162005,2.4979386,8.0
6.3271103,2.2552717,7.0
3.057425,2.2746992,7.0
4.744578,1.3424909,4.0
-2.5236254,1.8762304,5.0
0.21969378,1.2906197,3.0
0.8902887,2.2122736,6.0
-2.2258186,2.5005846,8.0
-1.8243866,1.8867072,5.0
9.166561,2.179223,6.0
4.3128047,2.9048445,10.0
0.25156164,2.7668276,9.0
-1.0043049,1.4670968,4.0
4.8394694,1.309696,4.0
0.7408712,1.6746845,5.0
0.0555079,2.0272017,6.0
-1.5029526,1.5941746,5.0
-3.8007717,1.0221132,1.0
1.7544416,1.3424637,4.0
2.1038618,1.5008633,4.0
2.1541522,1.4124248,4.0
3.9957175,2.7571824,9.0
2.597534,2.1117716,6.0
2.8535361,1.2779878,3.0
8.855564,1.4837973,4.0
5.2678795,2.4046311,7.0
1.6782308,1.1684818,3.0
0.8005005,2.7755775,9.0
0.40389645,1.0960566,2.0
3.843717,2.0383143,6.0
-0.9313235,2.4324622,7.0
0.97979105,1.7987429,5.0
0.015820503,1.5672255,4.0
-1.1597052,1.2255421,3.0
7.005075,1.8991265,6.0
-1.5344999,2.8949487,10.0
1.822073,2.483622,7.0
1.1637385,2.0981224,6.0
3.3876953,1.0083312,1.0
6.870789,2.6887326,8.0
2.3674574,2.80899,9.0
-0.9907582,1.3726258,4.0
2.2808704,1.4781158,4.0
5.847883,2.88439,10.0
-0.8891678,1.8022249,5.0
4.3610573,1.5073686,4.0
-1.5870099,2.0407867,6.0
-0.4119389,2.6241279,8.0
3.9251256,1.6811904,5.0
3.4924994,2.1836126,6.0
7.6765156,2.5188453,8.0
0.32167292,2.8891883,10.0
-0.40267634,2.9701319,12.0
-2.5340538,2.2984858,7.0
-3.3720388,1.6782588,5.0
5.8181252,2.6314402,8.0
-1.6715257,2.4681816,7.0
-2.3671622,1.6571214,5.0
-2.0120912,2.296576,7.0
-2.1141062,1.3229401,4.0
1.2336932,2.7764587,9.0
3.1336758,2.5515141,8.0
1.1410048,1.8833861,5.0
0.87250996,1.6109612,5.0
2.8421526,1.3212621,4.0
-3.6019697,2.4135976,7.0
4.635952,2.4906216,8.0
2.1645708,2.7659912,9.0
4.5970917,1.8108582,5.0
-4.3554745,1.7300382,5.0
2.685518,2.0502043,6.0
-1.3122649,2.6101992,8.0
1.3558077,2.0633614,6.0
2.3808541,2.40625,7.0
-1.333463,2.6765358,8.0
1.4067243,2.6138718,8.0
0.88966525,1.1432085,3.0
2.9037647,2.7671256,9.0
-2.380097,2.3713322,7.0
3.825325,1.8473167,5.0
4.384088,1.7437273,5.0
-0.2009232,2.3819885,7.0
-1.2494321,1.5683005,4.0
1.4863806,2.4757361,7.0
1.9385663,2.7532988,9.0
1.4416671,2.9012632,10.0
-0.072444916,2.955161,11.0
8.471804,2.484568,7.0
4.066644,1.9426134,6.0
2.4954753,2.0923624,6.0
2.1839395,2.0105124,6.0
4.902562,2.3227983,7.0
7.195936,1.710519,5.0
6.4135065,1.262296,3.0
2.2168732,2.6930404,8.0
4.438692,1.151737,3.0
4.1681194,1.8259664,5.0
-0.06217599,1.2544963,3.0
5.887555,1.720571,5.0
-1.2207072,1.3867702,4.0
3.738932,2.103545,6.0
-0.4004445,1.2073635,3.0
-0.27874303,1.8764666,5.0
-1.8374834,1.2195739,3.0
5.0781693,2.9501143,11.0
-0.7811065,1.2620289,3.0
3.4073095,1.7808664,5.0
5.8655925,1.8083004,5.0
5.2696934,2.7200282,9.0
-1.5949118,1.4068377,4.0
2.2991042,2.56427,8.0
4.7048016,2.8232331,9.0
3.8114371,1.8164532,5.0
-1.943541,1.64605,5.0
-0.08589935,2.8809657,10.0
0.5354872,1.0354095,2.0
7.1153774,2.4762816,7.0
-4.1396194,1.6802604,5.0
-4.566188,2.6998024,9.0
-0.24793339,1.6357118,5.0
3.0075707,2.1761355,6.0
2.793294,1.2860378,3.0
3.203825,1.3098024,4.0
1.788004,2.971929,12.0
4.2281265,1.5969679,5.0
5.620703,1.5822812,5.0
3.23378,1.9781241,6.0
9.615838,2.3912854,7.0
-1.0687797,1.0847561,2.0
-1.6028271,2.3707972,7.0
2.6973853,2.6978617,9.0
4.247161,1.8759384,5.0
3.1850917,2.5447874,8.0
4.9663296,1.7385943,5.0
10.432409,1.4631927,4.0
3.2326365,1.1589465,3.0
-0.5279622,2.7070415,9.0
5.460866,1.1093965,2.0
2.4406793,1.509369,4.0
8.1619835,1.008203,1.0
-1.8115788,2.7001643,9.0
0.8025321,1.9318762,6.0
-1.611907,2.9550495,11.0
0.16398895,2.365842,7.0
6.144665,1.8715363,5.0
-3.797852,1.192105,3.0
0.10460448,2.2844782,7.0
1.4064966,2.0306106,6.0
1.0652624,2.790935,9.0
5.6595874,1.9377239,6.0
-3.9157639,2.1070068,6.0
4.5964165,2.570711,8.0
2.088756,1.375291,4.0
-3.5362067,2.001331,6.0
-1.0149374,2.6314583,8.0
-1.5202765,1.1546102,3.0
2.2677646,1.0720363,2.0
1.6927683,1.1105909,2.0
2.1292288,1.2928365,3.0
-0.65855837,2.987321,13.0
0.06895614,1.0385493,2.0
4.7135754,1.5725589,5.0
2.0029445,1.96888,6.0
-1.4943182,2.039648,6.0
0.87307477,1.2551911,3.0
3.6823444,2.7197266,9.0
5.756477,2.2239568,7.0
8.835594,2.757907,9.0
-2.525086,2.5094361,8.0
7.0442686,2.3052864,7.0
5.704155,2.0178056,6.0
3.2334008,1.441607,4.0
4.5833445,2.1885972,6.0
-0.9664035,1.0351123,2.0
-1.1756244,2.3166199,7.0
0.14038944,2.976608,12.0
0.32128048,1.8186443,5.0
-1.8263574,1.4239627,4.0
9.259592,1.0439745,2.0
-3.9630957,1.611242,5.0
2.7257156,1.2866151,3.0
-1.223212,1.1633992,3.0
-0.18367577,2.809099,9.0
2.9423528,1.4629052,4.0
5.2477026,1.6841228,5.0
5.4444733,2.1889257,6.0
-0.5348499,1.8499912,5.0
1.9152117,1.442619,4.0
2.2523477,1.7094543,5.0
1.5672014,1.633846,5.0
-0.15928292,2.6288772,8.0
1.5530114,2.2850585,7.0
-0.48117447,1.5657641,4.0
1.8245361,1.8573396,5.0
7.7417326,1.5175132,4.0
-5.507649,2.3715518,7.0
0.7403772,1.2928615,3.0
2.6851063,1.7342567,5.0
-1.36904,2.009833,6.0
6.908887,2.033545,6.0
0.024302006,1.4700911,4.0
1.9066002,2.394132,7.0
2.1352346,2.899438,10.0
1.0173428,1.0240399,1.0
7.391961,1.2278079,3.0
0.035773993,1.5969169,5.0
4.5454473,1.8594302,5.0
2.571502,2.8444963,10.0
-0.72121954,1.5049453,4.0
-1.091557,1.9329314,6.0
7.316554,1.8620911,5.0
3.3642106,2.614706,8.0
4.034244,2.4901772,8.0
3.149483,1.0345329,1.0
-1.432425,2.875903,10.0
-4.2726197,2.1731348,6.0
-1.5780954,1.1841741,3.0
-2.3271656,2.9870057,13.0
8.581593,2.2774134,7.0
7.0319796,1.0952327,2.0
5.119377,2.0204525,6.0
3.181504,1.126168,3.0
0.30574727,2.4154449,7.0
2.188044,1.3172133,4.0
7.218329,2.4823184,7.0
5.667552,1.4101983,4.0
-0.1487546,2.7651477,9.0
-0.8553312,2.0528016,6.0
3.724502,2.6534038,8.0
-0.08788967,2.5531805,8.0
1.9933575,1.1093957,2.0
-1.609982,2.690451,8.0
2.057697,2.6392994,8.0
2.9853652,2.1078668,6.0
7.6714125,1.1850276,3.0
2.4513083,2.3585289,7.0
4.551776,2.7977762,9.0
4.746573,2.685161,8.0
1.4888053,1.2314299,3.0
5.3948255,1.8459711,5.0
0.9546609,2.7151072,9.0
2.3440475,1.4978197,4.0
7.2129946,2.878965,10.0
0.32591748,2.5659046,8.0
-0.07165766,1.8659766,5.0
-4.28483,1.4158709,4.0
2.275494,2.8147428,9.0
-1.1110101,2.2497392,7.0
0.54886746,1.8944876,6.0
-1.9136233,2.721254,9.0
3.2718868,2.663236,8.0
2.7675183,2.0592287,6.0
-6.1936483,1.4537613,4.0
4.473173,1.7491775,5.0
4.461814,1.5192387,4.0
2.1840363,2.8039997,9.0
6.104965,1.5416298,4.0
8.18012,1.6036935,5.0
3.2689877,2.57067,8.0
1.4001386,2.9520497,11.0
-1.237052,2.2699242,7.0
5.3008537,1.1349941,3.0
7.7811704,2.248719,7.0
5.216485,2.120714,6.0
-1.4873977,1.0048538,0.0
2.2180583,1.3659248,4.0
5.2501955,1.3428364,4.0
2.4727974,2.7356014,9.0
6.000287,2.815983,9.0
2.103489,1.5552163,4.0
2.591958,2.518068,8.0
3.5478613,1.5449977,4.0
0.28642714,1.1712979,3.0
6.41796,2.0849361,6.0
0.88641334,1.6722326,5.0
-0.14047766,1.6772404,5.0
0.34551048,1.8158689,5.0
1.4113499,2.3596592,7.0
5.877575,1.5704429,5.0
-1.6353102,2.9285583,11.0
0.5660894,1.7716064,5.0
4.6225986,2.9048548,10.0
5.473532,1.1944711,3.0
2.0593336,2.9688845,12.0
2.2507725,2.3956113,7.0
-2.6202908,1.8519958,5.0
1.2464242,1.2444584,3.0
2.4784913,1.1531328,3.0
3.1162364,2.4346168,7.0
-1.7002511,2.9978838,15.0
-2.067544,1.2304671,3.0
-6.8037434,1.6254487,5.0
-1.206784,2.0130272,6.0
4.7888436,1.6256938,5.0
-1.0681002,2.5913768,8.0
4.325789,1.4039243,4.0
2.3265145,1.4920477,4.0
3.5421836,1.2752392,3.0
4.809082,1.278626,3.0
-0.9806869,2.1332846,6.0
3.6749926,2.1374087,6.0
2.0440238,1.6499531,5.0
-0.2076006,2.242294,7.0
3.968109,1.1930411,3.0
1.2115756,2.5331855,8.0
3.0676775,2.8480897,10.0
-4.7256937,1.257031,3.0
-0.09747267,2.8486156,10.0
3.2232533,1.6792095,5.0
0.17552376,2.1056442,6.0
7.311323,2.5253272,8.0
7.091973,1.1329324,3.0
5.411066,2.7095735,9.0
3.2190015,2.2384915,7.0
4.12403,1.4956305,4.0
2.8449233,1.145977,3.0
1.3901403,2.1697326,6.0
-2.161385,1.9712441,6.0
-2.402927,1.332803,4.0
4.0089064,2.4598274,7.0
2.189639,2.7896972,9.0
0.96393096,1.3403274,4.0
2.779154,2.4784257,7.0
2.4705224,1.316651,4.0
1.7528057,2.690819,8.0
2.3135772,2.3587754,7.0
0.38304174,1.738444,5.0
-0.34456944,1.3071718,4.0
5.436937,2.9636736,12.0
1.8952421,2.1302438,6.0
4.285569,2.335658,7.0
2.0283508,1.2171059,3.0
1.5133969,2.5545337,8.0
8.505676,2.599743,8.0
3.0276318,1.364557,4.0
1.5930684,1.7290657,5.0
1.6676093,2.3979383,7.0
2.2307003,2.1285887,6.0
6.3141804,2.0859966,6.0
4.3924313,1.667433,5.0
-2.5009356,1.7328539,5.0
1.9451885,1.0810716,2.0
-1.4857645,1.4992205,4.0
5.008346,1.4737008,4.0
7.0213084,2.5399318,8.0
0.8130865,2.6103475,8.0
-2.8391156,2.6287258,8.0
0.06178546,2.599784,8.0
-1.8380475,1.0373563,2.0
-2.2126107,2.8310432,9.0
3.4512618,1.9634717,6.0
1.7127838,2.5067983,8.0
1.2626758,2.1727889,6.0
-0.8898287,1.5660834,4.0
3.7465768,1.4859326,4.0
0.1604402,1.9568088,6.0
-0.4207828,2.048905,6.0
-1.1874478,1.8552352,5.0
4.0721,1.7284943,5.0
1.1429073,2.285046,7.0
5.7813683,2.2200248,7.0
4.2147255,1.4128723,4.0
4.6171618,1.2946944,3.0
3.4374132,1.3400928,4.0
3.4529958,2.7973385,9.0
-1.5740535,2.222457,7.0
1.2351542,1.2828062,3.0
3.3602393,1.7795366,5.0
-0.40797138,2.3002234,7.0
1.8445281,1.4552414,4.0
-1.0564673,2.0492663,6.0
-0.733268,2.4085944,7.0
2.110447,1.1911575,3.0
4.6578493,1.9006877,6.0
-1.5761824,2.7494464,9.0
-0.94869494,2.2492037,7.0
3.334305,1.0317241,1.0
4.34235,1.0961066,2.0
9.521588,1.0932685,2.0
3.6474235,2.0270824,6.0
8.503714,2.1972122,6.0
4.1635323,1.3430146,4.0
1.7464889,1.7531636,5.0
2.5276248,2.7642603,9.0
1.2728485,2.0873098,6.0
5.6759634,1.7977103,5.0
4.772228,2.861874,10.0
5.2035036,2.1645746,6.0
5.209946,2.7703903,9.0
1.2232704,2.8235693,9.0
4.936574,1.0376021,2.0
0.7257223,2.4796374,7.0
4.297308,1.9988942,6.0
-0.5618558,1.792558,5.0
0.7413534,2.3739967,7.0
1.1839993,2.5427725,8.0
-1.5687065,2.5333033,8.0
2.7423344,2.523466,8.0
1.3524628,1.8324907,5.0
1.2071233,1.6584187,5.0
-4.077672,1.7122095,5.0
5.8466625,1.5443568,4.0
4.0998583,2.4744768,7.0
0.46293724,2.0345025,6.0
2.9949024,2.205976,6.0
0.25100088,1.3667387,4.0
7.977559,2.9708295,12.0
2.15835,1.4452806,4.0
-1.7124381,1.8914937,6.0
-0.25570536,1.9589524,6.0
3.1436443,2.8262706,9.0
-0.46066546,2.8121502,9.0
3.3529215,1.7855313,5.0
-0.09545827,2.6062791,8.0
2.4202578,1.756078,5.0
4.3909254,2.3899286,7.0
3.1576548,1.9741781,6.0
6.598812,1.3452666,4.0
0.7936075,2.6526375,8.0
3.5372198,1.2461003,3.0
1.5825,2.4758806,7.0
4.4832296,2.1597738,6.0
0.9139614,2.5793414,8.0
2.341376,1.720535,5.0
1.9222542,2.9755747,12.0
9.50299,1.1262347,3.0
8.595649,1.2293266,3.0
2.2056122,1.5531723,4.0
2.385786,2.3674092,7.0
-1.6076574,1.6956413,5.0
4.3170652,1.2865597,3.0
-0.9287813,1.3671765,4.0
6.5960126,2.0435643,6.0
3.174603,2.2997437,7.0
-1.2793367,2.1267648,6.0
2.9185386,2.1950593,6.0
7.089928,1.8666644,5.0
-1.3378518,2.4689705,7.0
-4.8870306,1.2956939,3.0
-2.733018,2.7352715,9.0
-1.1814225,2.7632833,9.0
-0.04357958,2.6495686,8.0
-0.03544712,1.2022439,3.0
6.6750226,1.0267643,1.0
-1.3529258,2.8760438,10.0
3.9479215,1.9074578,6.0
0.4100691,1.463914,4.0
-0.7598109,2.2290177,7.0
1.8545924,1.2118114,3.0
2.8162184,2.7063107,9.0
1.7482166,2.3421092,7.0
-0.9009166,1.1950388,3.0
4.634372,1.7234814,5.0
3.5299377,2.9473443,11.0
-1.0582354,1.7047868,5.0
-2.0726366,1.5248293,4.0
-3.4062877,1.7628593,5.0
2.346768,2.4583359,7.0
2.1175475,2.953946,11.0
1.4397491,1.7868199,5.0
1.2539732,1.842136,5.0
-1.6865339,2.1193538,6.0
5.066455,2.3554626,7.0
0.89002585,2.5947752,8.0
-0.44941664,2.641456,8.0
3.765847,2.81271,9.0
1.7434483,1.2087668,3.0
1.57104,1.2276673,3.0
-2.666976,2.2000787,6.0
3.8287866,2.3846292,7.0
2.7675397,1.2938638,3.0
0.31470227,1.4800165,4.0
5.86485,1.228636,3.0
2.9162273,1.8061383,5.0
6.921815,1.0331999,1.0
1.9919841,1.430202,4.0
4.3236747,1.4799802,4.0
-0.76883173,2.7206721,9.0
-3.3465834,2.805871,9.0
0.012916565,2.8142424,9.0
1.301167,1.1161281,2.0
1.2656785,1.5659016,4.0
-3.4264503,2.851676,10.0
1.8265989,2.692542,8.0
0.3030684,2.0087981,6.0
-0.6991143,2.4572778,7.0
2.9574833,2.2025123,6.0
6.4211903,1.0971098,2.0
7.24918,2.9110408,10.0
5.9069777,2.0207953,6.0
3.2445467,2.0786164,6.0
2.8239098,1.3467422,4.0
-1.0266404,1.4374646,4.0
3.4432106,2.362475,7.0
1.5381358,2.1871486,6.0
-1.3989539,2.7176797,9.0
2.7235343,2.7905521,9.0
2.557898,1.3620648,4.0
2.1057086,1.3606198,4.0
0.35794353,2.157229,6.0
4.661693,2.1705742,6.0
-1.3115804,2.4784613,7.0
1.8787788,2.9726634,12.0
3.2390108,2.727855,9.0
5.3638835,2.8065948,9.0
-2.438787,1.2543454,3.0
0.95293033,2.5686502,8.0
1.427718,1.4692407,4.0
-2.679782,2.546071,8.0
4.691784,2.7075427,9.0
4.0878067,2.1486483,6.0
1.6466045,2.3658175,7.0
-0.56512547,2.940546,11.0
5.884693,2.7965977,9.0
1.2071108,2.5402246,8.0
3.6572633,1.1072628,2.0
1.526084,1.7649361,5.0
4.733576,2.1480699,6.0
4.898616,2.298592,7.0
-1.2396472,1.3294663,4.0
4.8261523,2.9079127,10.0
0.121115446,1.2330463,3.0
3.9141498,2.5715997,8.0
1.2955976,1.0234667,1.0
5.4814386,2.5708752,8.0
-0.28092575,1.1803753,3.0
0.66960883,2.3670669,7.0
2.1417773,2.7998548,9.0
5.0523715,1.713021,5.0
0.48825574,1.4141167,4.0
0.74494684,1.6599605,5.0
0.21674371,2.6961467,9.0
3.0134325,1.6800063,5.0
-3.821456,2.3027122,7.0
8.384182,2.776917,9.0
-2.0225964,1.2146271,3.0
4.253174,2.9537027,11.0
2.8288798,2.0073738,6.0
3.995396,1.4956069,4.0
2.9197283,1.2781578,3.0
-0.4257903,1.9605467,6.0
6.267266,1.7171909,5.0
-0.34926558,2.296445,7.0
2.078755,2.7914581,9.0
0.19321537,1.8759828,5.0
8.610767,2.4584575,7.0
1.5864009,1.2041416,3.0
2.528576,2.495353,8.0
0.24092364,2.3625011,7.0
2.765511,1.6657164,5.0
2.7026641,2.6566005,8.0
5.8823514,2.8014889,9.0
-0.7378626,2.1787672,6.0
-2.0733118,2.7020226,9.0
2.0638547,1.8386576,5.0
3.792307,2.2950208,7.0
3.7157161,1.5973485,5.0
0.07855177,1.5159264,4.0
3.3983703,2.9181666,11.0
3.4497204,1.5927649,5.0
-1.5254104,2.5685306,8.0
1.4944189,1.6226742,5.0
-1.40134,2.6219256,8.0
2.0849442,1.2443227,3.0
2.3257446,1.5677304,4.0
-2.7633371,1.5971285,5.0
2.221249,1.5889486,5.0
9.467382,1.3636727,4.0
6.4702244,1.0640025,2.0
4.6567287,2.2659066,7.0
4.9867144,2.9385815,11.0
-1.5944862,1.6787307,5.0
6.0231485,2.5471377,8.0
-1.1048837,1.7862377,5.0
5.2797036,2.4909601,8.0
5.246866,1.6863792,5.0
1.513688,1.0508568,2.0
7.381394,1.7990398,5.0
4.6489186,2.077314,6.0
2.3780375,1.6004652,5.0
0.385082,2.1095982,6.0
-2.66581,2.8437138,10.0
3.3071268,2.3776116,7.0
1.7246878,1.7802675,5.0
-2.5053716,1.0863979,2.0
3.2611916,2.222158,7.0
4.631164,2.7230518,9.0
-3.7484612,1.3269317,4.0
-2.3863091,1.8093648,5.0
-3.5408497,2.4994993,8.0
-1.338078,2.3008971,7.0
-2.5376234,1.5353751,4.0
4.9276953,2.4542484,7.0
0.5138862,1.8290458,5.0
-0.39564514,2.1991518,6.0
-2.099959,2.8891592,10.0
3.5361276,1.6106021,5.0
-6.199724,2.2889562,7.0
2.3274841,2.7285829,9.0
5.646452,1.2858315,3.0
-5.0474644,2.469037,7.0
6.9822574,1.4181275,4.0
-1.1356103,1.4595857,4.0
-2.1774282,2.1802368,6.0
8.604533,2.0670743,6.0
4.5128355,1.1388042,3.0
6.9122124,2.4113932,7.0
3.088438,2.3332953,7.0
-1.6662045,1.531086,4.0
3.1340795,1.253403,3.0
2.3321614,1.8311281,5.0
7.1431503,1.8537517,5.0
2.8960621,2.2518332,7.0
1.37711,1.7030581,5.0
-1.3504939,1.0001997,0.0
